created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,cleaned_text,tokens,normalisasi,Stopwords,Stemmer,label,sentiment,score,label_manual
Sun Aug 27 17:12:15 +0000 2023,1.69585E+18,Gausa sok tertekan kalo belom pernah main Shopee cocoki,0,0,0,0,in,1.53403E+18,1.69585E+18,udang_kejuu,https://twitter.com/udang_kejuu/status/1695846699548471386,gausa sok tertekan kalo belom pernah main shopee cocoki,"['gausa', 'sok', 'tertekan', 'kalo', 'belom', 'pernah', 'main', 'shopee', 'cocoki']","['gausa', 'sok', 'tertekan', 'kalau', 'belom', 'pernah', 'main', 'shopee', 'cocoki']","['gausa', 'sok', 'tertekan', 'belom', 'main', 'shopee', 'cocoki']",gausa sok tekan bom main shopee cocok,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9823830127716064}",0.982383013,NEGATIVE
Sun Aug 27 17:11:04 +0000 2023,1.69585E+18,itu yang menang cocoki padahal baru 10 menit makannya apa yh klo bleh tau,0,1,0,0,in,1.6631E+18,1.69585E+18,ctrlcala,https://twitter.com/ctrlcala/status/1695846403061530669,itu yang menang cocoki padahal baru 10 menit makannya apa yh klo bleh tau,"['itu', 'yang', 'menang', 'cocoki', 'padahal', 'baru', '10', 'menit', 'makannya', 'apa', 'yh', 'klo', 'bleh', 'tau']","['itu', 'yang', 'menang', 'cocoki', 'padahal', 'baru', '10', 'menit', 'makannya', 'apa', 'yh', 'kalau', 'bleh', 'tahu']","['menang', 'cocoki', '10', 'menit', 'makannya', 'yh', 'bleh']",menang cocok 10 menit makan yh bleh,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9694618582725525}",0.969461858,NETRAL
Sun Aug 27 17:07:41 +0000 2023,1.69585E+18,@8805lOjc Kak baby btw aku ada mutual di sebelah yg selalu menang cocoki dia biasanya ngasih video pas dia main juga klo mau liat ntar aku bagi unamenya,0,1,0,0,in,1.29532E+18,1.69583E+18,jecheory,https://twitter.com/jecheory/status/1695845549856203125,kak baby btw aku ada mutual di sebelah yg selalu menang cocoki dia biasanya ngasih video pas dia main juga klo mau liat ntar aku bagi unamenya,"['kak', 'baby', 'btw', 'aku', 'ada', 'mutual', 'di', 'sebelah', 'yg', 'selalu', 'menang', 'cocoki', 'dia', 'biasanya', 'ngasih', 'video', 'pas', 'dia', 'main', 'juga', 'klo', 'mau', 'liat', 'ntar', 'aku', 'bagi', 'unamenya']","['kak', 'baby', 'btw', 'saya', 'ada', 'mutual', 'di', 'sebelah', 'yang', 'selalu', 'menang', 'cocoki', 'dia', 'biasanya', 'ngasih', 'video', 'pas', 'dia', 'main', 'juga', 'kalau', 'mau', 'liat', 'ntar', 'saya', 'bagi', 'unamenya']","['kak', 'baby', 'btw', 'mutual', 'sebelah', 'menang', 'cocoki', 'ngasih', 'video', 'pas', 'main', 'liat', 'ntar', 'unamenya']",kak baby btw mutual belah menang cocok ngasih video pas main liat ntar unamenya,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9804656505584717}",0.980465651,NETRAL
Sun Aug 27 17:07:08 +0000 2023,1.69585E+18,BENCI BGT AMA COCOKI BYE KITA MUSUHAN ðŸ‘ŽðŸ‘Žâ˜ðŸ» https://t.co/bFp4QbFkHS,0,0,0,1,in,1.45101E+18,1.69585E+18,Cecyliaye,https://twitter.com/Cecyliaye/status/1695845412639498518,benci bgt ama cocoki bye kita musuhan,"['benci', 'bgt', 'ama', 'cocoki', 'bye', 'kita', 'musuhan']","['benci', 'banget', 'ama', 'cocoki', 'bye', 'kita', 'musuhan']","['benci', 'banget', 'ama', 'cocoki', 'bye', 'musuhan']",benci banget ama cocok bye musuh,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.5144542455673218}",0.514454246,NEGATIVE
Sun Aug 27 17:02:55 +0000 2023,1.69584E+18,lemes karena gak menang cocoki 27 agustus,0,1,0,1,in,1414616113,1.69584E+18,avadakiravra,https://twitter.com/avadakiravra/status/1695844350771740783,lemes karena gak menang cocoki 27 agustus,"['lemes', 'karena', 'gak', 'menang', 'cocoki', '27', 'agustus']","['lemes', 'karena', 'tidak', 'menang', 'cocoki', '27', 'agustus']","['lemes', 'menang', 'cocoki', '27', 'agustus']",lemes menang cocok 27 agustus,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9886686205863953}",0.988668621,NEGATIVE
Sun Aug 27 17:02:50 +0000 2023,1.69584E+18,"oh iya, masih ada sopi cocoki yang belom kelar ðŸ˜€",0,0,0,1,in,1700667920,1.69584E+18,cutiepiebai,https://twitter.com/cutiepiebai/status/1695844330836275673,oh iya masih ada sopi cocoki yang belom kelar,"['oh', 'iya', 'masih', 'ada', 'sopi', 'cocoki', 'yang', 'belom', 'kelar']","['oh', 'iya', 'masih', 'ada', 'shopee', 'cocoki', 'yang', 'belom', 'kelar']","['oh', 'iya', 'shopee', 'cocoki', 'belom', 'kelar']",oh iya shopee cocok bom kelar,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.984326183795929}",0.984326184,NETRAL
Sun Aug 27 17:01:00 +0000 2023,1.69584E+18,tips cocoki dong,0,0,0,0,in,1.36632E+18,1.69584E+18,lightblueflame_,https://twitter.com/lightblueflame_/status/1695843870272319735,tips cocoki dong,"['tips', 'cocoki', 'dong']","['tips', 'cocoki', 'dong']","['tips', 'cocoki']",tips cocok,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.8573116064071655}",0.857311606,NETRAL
Sun Aug 27 16:59:27 +0000 2023,1.69584E+18,"capee liat tutor shopee cocoki, pas dipraktekin ga pernah bisaa ahahahðŸ˜­ gmna sih cara menanginnyaðŸ˜­ðŸ˜­",0,0,0,0,in,1.06961E+18,1.69584E+18,bibiessy,https://twitter.com/bibiessy/status/1695843477857444206,capee liat tutor shopee cocoki pas dipraktekin ga pernah bisaa ahahah gmna sih cara menanginnya,"['capee', 'liat', 'tutor', 'shopee', 'cocoki', 'pas', 'dipraktekin', 'ga', 'pernah', 'bisaa', 'ahahah', 'gmna', 'sih', 'cara', 'menanginnya']","['capee', 'liat', 'tutor', 'shopee', 'cocoki', 'pas', 'dipraktekin', 'tidak', 'pernah', 'bisaa', 'ahahah', 'gmna', 'sih', 'cara', 'menanginnya']","['capee', 'liat', 'tutor', 'shopee', 'cocoki', 'pas', 'dipraktekin', 'bisaa', 'ahahah', 'gmna', 'sih', 'menanginnya']",capee liat tutor shopee cocok pas dipraktekin bisaa ahahah gmna sih menanginnya,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9943007230758667}",0.994300723,NEGATIVE
Sun Aug 27 16:59:05 +0000 2023,1.69584E+18,Wishlistku sekarang : bisa menang cocokiðŸ˜žðŸ˜© https://t.co/t66MDqfht0,0,0,0,0,in,1.52291E+18,1.69584E+18,zumirora,https://twitter.com/zumirora/status/1695843388933935305,wishlistku sekarang bisa menang cocoki,"['wishlistku', 'sekarang', 'bisa', 'menang', 'cocoki']","['wishlistku', 'sekarang', 'bisa', 'menang', 'cocoki']","['wishlistku', 'menang', 'cocoki']",wishlistku menang cocok,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.98649662733078}",0.986496627,NETRAL
Sun Aug 27 16:58:30 +0000 2023,1.69584E+18,YANG BUAT COCOKI SEMOGA BESOK SAKIT PERUT.,0,1,0,0,in,1.52291E+18,1.69584E+18,zumirora,https://twitter.com/zumirora/status/1695843241017635200,yang buat cocoki semoga besok sakit perut,"['yang', 'buat', 'cocoki', 'semoga', 'besok', 'sakit', 'perut']","['yang', 'buat', 'cocoki', 'semoga', 'besok', 'sakit', 'perut']","['cocoki', 'semoga', 'besok', 'sakit', 'perut']",cocok moga besok sakit perut,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9417722225189209}",0.941772223,NEGATIVE
Sun Aug 27 16:57:42 +0000 2023,1.69584E+18,Main Cocoki bukannya meredam malah makin kesel ðŸ˜   Ga bakat main game emang ðŸ˜®â€ðŸ’¨,0,0,0,0,in,606226064,1.69584E+18,NK___149,https://twitter.com/NK___149/status/1695843040865432018,main cocoki bukannya meredam malah makin kesel ga bakat main game emang,"['main', 'cocoki', 'bukannya', 'meredam', 'malah', 'makin', 'kesel', 'ga', 'bakat', 'main', 'game', 'emang']","['main', 'cocoki', 'bukannya', 'meredam', 'malah', 'makin', 'kesel', 'tidak', 'bakat', 'main', 'game', 'emang']","['main', 'cocoki', 'meredam', 'kesel', 'bakat', 'main', 'game', 'emang']",main cocok redam kesel bakat main game emang,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9838799834251404}",0.983879983,NEGATIVE
Sun Aug 27 16:56:55 +0000 2023,1.69584E+18,Shopee Cocoki,0,0,0,0,en,1.03531E+18,1.69584E+18,chocolateoleate,https://twitter.com/chocolateoleate/status/1695842842386854126,shopee cocoki,"['shopee', 'cocoki']","['shopee', 'cocoki']","['shopee', 'cocoki']",shopee cocok,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9837207794189453}",0.983720779,NETRAL
Sun Aug 27 16:53:50 +0000 2023,1.69584E+18,Demi apa! Menang shopee cocoki ðŸ˜­ ini bukan tentang koin 10.000 ini tentang harga diri ðŸ˜­,0,0,0,0,in,1.49254E+18,1.69584E+18,nandasputri_,https://twitter.com/nandasputri_/status/1695842067535245426,demi apa menang shopee cocoki ini bukan tentang koin 10000 ini tentang harga diri,"['demi', 'apa', 'menang', 'shopee', 'cocoki', 'ini', 'bukan', 'tentang', 'koin', '10000', 'ini', 'tentang', 'harga', 'diri']","['demi', 'apa', 'menang', 'shopee', 'cocoki', 'ini', 'bukan', 'tentang', 'koin', '10000', 'ini', 'tentang', 'harga', 'diri']","['menang', 'shopee', 'cocoki', 'koin', '10000', 'harga']",menang shopee cocok koin 10000 harga,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9721555709838867}",0.972155571,NEGATIVE
Sun Aug 27 16:53:12 +0000 2023,1.69584E+18,@iAzureEUNCHAE Sumpah jd lewat lagi video cocoki. ðŸ˜­,0,1,0,0,in,2923245248,1.69506E+18,iBerryYUJIN,https://twitter.com/iBerryYUJIN/status/1695841906310463599,sumpah jd lewat lagi video cocoki,"['sumpah', 'jd', 'lewat', 'lagi', 'video', 'cocoki']","['sumpah', 'jadi', 'lewat', 'lagi', 'video', 'cocoki']","['sumpah', 'video', 'cocoki']",sumpah video cocok,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9592518210411072}",0.959251821,NETRAL
Sun Aug 27 16:49:04 +0000 2023,1.69584E+18,@keichoboll Main cocoki,0,0,0,0,in,1.3374E+18,1.69584E+18,injunniechan,https://twitter.com/injunniechan/status/1695840867695927409,main cocoki,"['main', 'cocoki']","['main', 'cocoki']","['main', 'cocoki']",main cocok,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.6636968851089478}",0.663696885,NETRAL
Sun Aug 27 16:48:58 +0000 2023,1.69584E+18,"pls cocoki bken tambah2 yg bken stress p kt, kalo tau bagitu kt tidak mau kanal pa ngana cocokiðŸ˜­ðŸ˜­",0,0,0,0,in,1.19637E+18,1.69584E+18,sab0o0o,https://twitter.com/sab0o0o/status/1695840839644381349,pls cocoki bken tambah2 yg bken stress kt kalo tau bagitu kt tidak mau kanal pa ngana cocoki,"['pls', 'cocoki', 'bken', 'tambah2', 'yg', 'bken', 'stress', 'kt', 'kalo', 'tau', 'bagitu', 'kt', 'tidak', 'mau', 'kanal', 'pa', 'ngana', 'cocoki']","['pls', 'cocoki', 'bken', 'tambah2', 'yang', 'bken', 'stress', 'kita', 'kalau', 'tahu', 'bagitu', 'kita', 'tidak', 'mau', 'kanal', 'apa ', 'ngana', 'cocoki']","['pls', 'cocoki', 'bken', 'tambah2', 'bken', 'stress', 'bagitu', 'kanal', 'apa ', 'ngana', 'cocoki']",pls cocok bken tambah2 bken stress bagitu kanal apa ngana cocok,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9909001588821411}",0.990900159,NEGATIVE
Sun Aug 27 16:47:51 +0000 2023,1.69584E+18,Wayae cocoki,0,0,0,0,in,1.2373E+18,1.69584E+18,imxerneas,https://twitter.com/imxerneas/status/1695840560815489470,wayae cocoki,"['wayae', 'cocoki']","['wayae', 'cocoki']","['wayae', 'cocoki']",wayae cocok,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.7678532600402832}",0.76785326,NETRAL
Sun Aug 27 16:45:10 +0000 2023,1.69584E+18,setenang apapun hidup lu jangan pernah sampe kepikiran main shopee cocoki,0,1,0,0,in,1.43696E+18,1.69584E+18,kicauandaun,https://twitter.com/kicauandaun/status/1695839887336091978,setenang apapun hidup lu jangan pernah sampe kepikiran main shopee cocoki,"['setenang', 'apapun', 'hidup', 'lu', 'jangan', 'pernah', 'sampe', 'kepikiran', 'main', 'shopee', 'cocoki']","['setenang', 'apapun', 'hidup', 'lu', 'jangan', 'pernah', 'sampe', 'kepikiran', 'main', 'shopee', 'cocoki']","['setenang', 'apapun', 'hidup', 'lu', 'sampe', 'kepikiran', 'main', 'shopee', 'cocoki']",tenang apa hidup lu sampe pikir main shopee cocok,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9730075001716614}",0.9730075,NEGATIVE
Sun Aug 27 16:44:48 +0000 2023,1.69584E+18,@tanyarlfes mabar cocoki pasti seru,0,0,0,0,in,1.68273E+18,1.69583E+18,indomlku,https://twitter.com/indomlku/status/1695839791211065740,mabar cocoki pasti seru,"['mabar', 'cocoki', 'pasti', 'seru']","['mabar', 'cocoki', 'pasti', 'seru']","['mabar', 'cocoki', 'seru']",mabar cocok seru,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.7370932102203369}",0.73709321,POSITIVE
Sun Aug 27 16:42:57 +0000 2023,1.69584E+18,cocoki lu ada masalah apa sih sm gue ðŸ˜©ðŸ˜©ðŸ˜©,0,0,0,0,in,1624861303,1.69584E+18,nuvnuvvv,https://twitter.com/nuvnuvvv/status/1695839326649876971,cocoki lu ada masalah apa sih sm gue,"['cocoki', 'lu', 'ada', 'masalah', 'apa', 'sih', 'sm', 'gue']","['cocoki', 'lu', 'ada', 'masalah', 'apa', 'sih', 'sama', 'saya']","['cocoki', 'lu', 'sih']",cocok lu sih,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.5410448312759399}",0.541044831,NEGATIVE
Sun Aug 27 16:41:23 +0000 2023,1.69584E+18,@gataulupaalagi sering main cocoki makin stress,0,0,0,0,en,1.59167E+18,1.69583E+18,bunniiesp,https://twitter.com/bunniiesp/status/1695838931139629465,sering main cocoki makin stress,"['sering', 'main', 'cocoki', 'makin', 'stress']","['sering', 'main', 'cocoki', 'makin', 'stress']","['main', 'cocoki', 'stress']",main cocok stress,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9669592976570129}",0.966959298,NEGATIVE
Sun Aug 27 16:39:46 +0000 2023,1.69584E+18,syp yg emosi sm cocoki,0,0,0,0,in,279320633,1.69584E+18,carissa_anggi,https://twitter.com/carissa_anggi/status/1695838527597248579,syp yg emosi sm cocoki,"['syp', 'yg', 'emosi', 'sm', 'cocoki']","['syp', 'yang', 'emosi', 'sama', 'cocoki']","['syp', 'emosi', 'cocoki']",syp emosi cocok,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9711889624595642}",0.971188962,NEGATIVE
Sun Aug 27 16:39:15 +0000 2023,1.69584E+18,serius klo sekali w menang shopee cocoki w udh namatin semua hal di dunia ini sih kata gw,0,0,0,0,in,9.3097E+17,1.69584E+18,gajeahlu,https://twitter.com/gajeahlu/status/1695838397406069059,serius klo sekali menang shopee cocoki udh namatin semua hal di dunia ini sih kata gw,"['serius', 'klo', 'sekali', 'menang', 'shopee', 'cocoki', 'udh', 'namatin', 'semua', 'hal', 'di', 'dunia', 'ini', 'sih', 'kata', 'gw']","['serius', 'kalau', 'sekali', 'menang', 'shopee', 'cocoki', 'sudah', 'namatin', 'semua', 'hal', 'di', 'dunia', 'ini', 'sih', 'kata', 'gw']","['serius', 'menang', 'shopee', 'cocoki', 'namatin', 'dunia', 'sih', 'gw']",serius menang shopee cocok namatin dunia sih gw,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9862328767776489}",0.986232877,NEGATIVE
Sun Aug 27 16:37:51 +0000 2023,1.69584E+18,shopee cocoki anjingg,0,0,0,0,in,1.28045E+18,1.69584E+18,babbygewl,https://twitter.com/babbygewl/status/1695838042869960785,shopee cocoki anjingg,"['shopee', 'cocoki', 'anjingg']","['shopee', 'cocoki', 'anjingg']","['shopee', 'cocoki', 'anjingg']",shopee cocok anjingg,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9587708115577698}",0.958770812,NEGATIVE
Sun Aug 27 16:37:17 +0000 2023,1.69584E+18,@sosmedkeras 98 lagi main  berusaha taklukan cocoki sampe rada stres.. Siang malam usaha gak pernah berhasil ðŸ’€ðŸ’€,0,0,0,0,in,1.47983E+18,1.69543E+18,Raerael28,https://twitter.com/Raerael28/status/1695837901446385710,98 lagi main berusaha taklukan cocoki sampe rada stres siang malam usaha gak pernah berhasil,"['98', 'lagi', 'main', 'berusaha', 'taklukan', 'cocoki', 'sampe', 'rada', 'stres', 'siang', 'malam', 'usaha', 'gak', 'pernah', 'berhasil']","['98', 'lagi', 'main', 'berusaha', 'taklukan', 'cocoki', 'sampe', 'rada', 'stres', 'siang', 'malam', 'usaha', 'tidak', 'pernah', 'berhasil']","['98', 'main', 'berusaha', 'taklukan', 'cocoki', 'sampe', 'rada', 'stres', 'siang', 'malam', 'usaha', 'berhasil']",98 main usaha takluk cocok sampe rada stres siang malam usaha hasil,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9882696866989136}",0.988269687,NEGATIVE
Sun Aug 27 16:36:11 +0000 2023,1.69584E+18,@tanyakanrl main cocoki kali,0,0,0,0,in,2758591575,1.69584E+18,clorizn,https://twitter.com/clorizn/status/1695837623015879069,main cocoki kali,"['main', 'cocoki', 'kali']","['main', 'cocoki', 'kali']","['main', 'cocoki', 'kali']",main cocok kali,POSITIVE,"{'label': 'POSITIVE', 'score': 0.5932019352912903}",0.593201935,NETRAL
Sun Aug 27 16:35:26 +0000 2023,1.69584E+18,@bejeweId Kronis cocoki,0,1,0,0,in,8.0785E+17,1.69584E+18,pacifric,https://twitter.com/pacifric/status/1695837435056590886,kronis cocoki,"['kronis', 'cocoki']","['kronis', 'cocoki']","['kronis', 'cocoki']",kronis cocok,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9751616716384888}",0.975161672,NEGATIVE
Sun Aug 27 16:34:18 +0000 2023,1.69584E+18,OH COCOKI CUMA SAMPE LV 2 KAH sekarang kok gada pengumuman ðŸ˜¢ðŸ˜¢,0,1,0,0,in,1.67572E+18,1.69584E+18,ohmyhannyi,https://twitter.com/ohmyhannyi/status/1695837150762487903,oh cocoki cuma sampe lv 2 kah sekarang kok gada pengumuman,"['oh', 'cocoki', 'cuma', 'sampe', 'lv', '2', 'kah', 'sekarang', 'kok', 'gada', 'pengumuman']","['oh', 'cocoki', 'cuma', 'sampe', 'lv', '2', 'kah', 'sekarang', 'kok', 'tidak ada', 'pengumuman']","['oh', 'cocoki', 'sampe', 'lv', '2', 'kah', 'tidak ada', 'pengumuman']",oh cocok sampe lv 2 kah tidak ada umum,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9913440942764282}",0.991344094,NETRAL
Sun Aug 27 16:33:55 +0000 2023,1.69584E+18,"nyerah kesekian kali main cocoki, tapi tetap kuulangi",0,0,0,0,in,1.34411E+18,1.69584E+18,cigrawberry,https://twitter.com/cigrawberry/status/1695837053567848726,nyerah kesekian kali main cocoki tapi tetap kuulangi,"['nyerah', 'kesekian', 'kali', 'main', 'cocoki', 'tapi', 'tetap', 'kuulangi']","['nyerah', 'kesekian', 'kali', 'main', 'cocoki', 'tetapi', 'tetap', 'kuulangi']","['nyerah', 'kesekian', 'kali', 'main', 'cocoki', 'kuulangi']",nyerah sekian kali main cocok ulang,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9148790240287781}",0.914879024,NETRAL
Sun Aug 27 16:33:20 +0000 2023,1.69584E+18,@sbyfess Nek pacarku turu ta lapo ngono aku main shpee cocoki ðŸ˜­ðŸ¥°,0,0,0,0,in,1.35542E+18,1.69584E+18,kucingkcilbgt,https://twitter.com/kucingkcilbgt/status/1695836907790635472,nek pacarku turu ta lapo ngono aku main shpee cocoki,"['nek', 'pacarku', 'turu', 'ta', 'lapo', 'ngono', 'aku', 'main', 'shpee', 'cocoki']","['nek', 'pacarku', 'turu', 'ta', 'lapo', 'ngono', 'saya', 'main', 'shpee', 'cocoki']","['nek', 'pacarku', 'turu', 'ta', 'lapo', 'ngono', 'main', 'shpee', 'cocoki']",nek pacar turu ta lapo ngono main shpee cocok,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9839833974838257}",0.983983397,POSITIVE
Sun Aug 27 16:32:26 +0000 2023,1.69584E+18,"aku duduk dipinggiran kolam, dikelilingi oleh pasangan pasangan yang saling beradu romansa, tapi aku tak memikirkan nya, yang aku pikirkan adalah, aku ingin bermain shopee cocoki dikala senja sore ini",0,1,0,0,in,1.24856E+18,1.69584E+18,cumimanisasam,https://twitter.com/cumimanisasam/status/1695836681377861897,aku duduk dipinggiran kolam dikelilingi oleh pasangan pasangan yang saling beradu romansa tapi aku tak memikirkan nya yang aku pikirkan adalah aku ingin bermain shopee cocoki dikala senja sore ini,"['aku', 'duduk', 'dipinggiran', 'kolam', 'dikelilingi', 'oleh', 'pasangan', 'pasangan', 'yang', 'saling', 'beradu', 'romansa', 'tapi', 'aku', 'tak', 'memikirkan', 'nya', 'yang', 'aku', 'pikirkan', 'adalah', 'aku', 'ingin', 'bermain', 'shopee', 'cocoki', 'dikala', 'senja', 'sore', 'ini']","['saya', 'duduk', 'dipinggiran', 'kolam', 'dikelilingi', 'oleh', 'pasangan', 'pasangan', 'yang', 'saling', 'beradu', 'romansa', 'tetapi', 'saya', 'tak', 'memikirkan', 'nya', 'yang', 'saya', 'pikirkan', 'adalah', 'saya', 'ingin', 'bermain', 'shopee', 'cocoki', 'dikala', 'senja', 'sore', 'ini']","['duduk', 'dipinggiran', 'kolam', 'dikelilingi', 'pasangan', 'pasangan', 'beradu', 'romansa', 'memikirkan', 'pikirkan', 'bermain', 'shopee', 'cocoki', 'dikala', 'senja', 'sore']",duduk pinggir kolam keliling pasang pasang adu romansa pikir pikir main shopee cocok kala senja sore,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9895792603492737}",0.98957926,POSITIVE
Sun Aug 27 16:31:24 +0000 2023,1.69584E+18,Aku main sopi cocoki susah payah sabar sampai dapat 10k,0,1,0,0,in,91578745,1.69584E+18,Nathhh002,https://twitter.com/Nathhh002/status/1695836418969628832,aku main sopi cocoki susah payah sabar sampai dapat 10k,"['aku', 'main', 'sopi', 'cocoki', 'susah', 'payah', 'sabar', 'sampai', 'dapat', '10k']","['saya', 'main', 'shopee', 'cocoki', 'susah', 'payah', 'sabar', 'sampai', 'dapat', '10k']","['main', 'shopee', 'cocoki', 'susah', 'payah', 'sabar', '10k']",main shopee cocok susah payah sabar 10k,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9763222932815552}",0.976322293,POSITIVE
Sun Aug 27 16:30:55 +0000 2023,1.69584E+18,"aku bingung aku sedih karena apa.. besok masuk kah, ngga menang shopee cocoki kah, ato crush yg udh punya pacar?! aku bingung????!!!! TAPI LEBIH SEDIH SHOPEE COCOKI GA MENANG YA ALLAH TOLONG",0,0,0,0,in,1.50166E+18,1.69584E+18,pjcyungg,https://twitter.com/pjcyungg/status/1695836298110816512,aku bingung aku sedih karena apa besok masuk kah ngga menang shopee cocoki kah ato crush yg udh punya pacar aku bingung tapi lebih sedih shopee cocoki ga menang ya allah tolong,"['aku', 'bingung', 'aku', 'sedih', 'karena', 'apa', 'besok', 'masuk', 'kah', 'ngga', 'menang', 'shopee', 'cocoki', 'kah', 'ato', 'crush', 'yg', 'udh', 'punya', 'pacar', 'aku', 'bingung', 'tapi', 'lebih', 'sedih', 'shopee', 'cocoki', 'ga', 'menang', 'ya', 'allah', 'tolong']","['saya', 'bingung', 'saya', 'sedih', 'karena', 'apa', 'besok', 'masuk', 'kah', 'tidak', 'menang', 'shopee', 'cocoki', 'kah', 'ato', 'crush', 'yang', 'sudah', 'punya', 'pacar', 'saya', 'bingung', 'tetapi', 'lebih', 'sedih', 'shopee', 'cocoki', 'tidak', 'menang', 'ya', 'allah', 'tolong']","['bingung', 'sedih', 'besok', 'masuk', 'kah', 'menang', 'shopee', 'cocoki', 'kah', 'ato', 'crush', 'pacar', 'bingung', 'sedih', 'shopee', 'cocoki', 'menang', 'ya', 'allah', 'tolong']",bingung sedih besok masuk kah menang shopee cocok kah ato crush pacar bingung sedih shopee cocok menang ya allah tolong,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9936258792877197}",0.993625879,NETRAL
Sun Aug 27 16:30:54 +0000 2023,1.69584E+18,@rahmalinggaarya shopee cocoki ini bisa ngegantiin katla gak ya kira kira?? (asking for a friend),0,1,0,0,in,287603649,1.6958E+18,anjaynirmar,https://twitter.com/anjaynirmar/status/1695836296038793279,shopee cocoki ini bisa ngegantiin katla gak ya kira kira asking for friend,"['shopee', 'cocoki', 'ini', 'bisa', 'ngegantiin', 'katla', 'gak', 'ya', 'kira', 'kira', 'asking', 'for', 'friend']","['shopee', 'cocoki', 'ini', 'bisa', 'ngegantiin', 'katla', 'tidak', 'ya', 'kira', 'kira', 'asking', 'for', 'friend']","['shopee', 'cocoki', 'ngegantiin', 'katla', 'ya', 'asking', 'for', 'friend']",shopee cocok ngegantiin katla ya asking for friend,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9841263294219971}",0.984126329,NETRAL
Sun Aug 27 16:30:11 +0000 2023,1.69584E+18,SETRES KALAH COCOKI,0,0,0,0,in,1.65443E+18,1.69584E+18,bluessciyy,https://twitter.com/bluessciyy/status/1695836114060509558,setres kalah cocoki,"['setres', 'kalah', 'cocoki']","['setres', 'kalah', 'cocoki']","['setres', 'kalah', 'cocoki']",tres kalah cocok,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9562456011772156}",0.956245601,NEGATIVE
Sun Aug 27 16:28:43 +0000 2023,1.69584E+18,@cockttail mainin cocoki ak,0,1,0,0,in,1.31845E+18,1.69561E+18,odkkotsu,https://twitter.com/odkkotsu/status/1695835745091748063,mainin cocoki ak,"['mainin', 'cocoki', 'ak']","['mainin', 'cocoki', 'saya']","['mainin', 'cocoki']",mainin cocok,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9534825682640076}",0.953482568,NETRAL
Sun Aug 27 16:28:33 +0000 2023,1.69584E+18,@tanyarlfes Cocoki,0,0,0,0,in,1027847575,1.69583E+18,92SellyMarie,https://twitter.com/92SellyMarie/status/1695835702519599330,cocoki,['cocoki'],['cocoki'],['cocoki'],cocok,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.8596155047416687}",0.859615505,NETRAL
Sun Aug 27 16:28:14 +0000 2023,1.69584E+18,hari ini kelar shopee cocoki 3 akun,0,0,0,0,in,1.12163E+18,1.69584E+18,antaralid,https://twitter.com/antaralid/status/1695835624752947308,hari ini kelar shopee cocoki 3 akun,"['hari', 'ini', 'kelar', 'shopee', 'cocoki', '3', 'akun']","['hari', 'ini', 'kelar', 'shopee', 'cocoki', '3', 'akun']","['kelar', 'shopee', 'cocoki', '3', 'akun']",kelar shopee cocok 3 akun,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9732680320739746}",0.973268032,POSITIVE
